"","logFC","logCPM","F","PValue","FDR","flag"
"FBgn0267790",0.0759432232870361,6.80491297696839,1.06912424781382,0.321630695136314,0.542317825872412,"NotSig"
"FBgn0044048",0.106347405029955,4.01158530400223,1.06845142336403,0.321778283765834,0.542456202666939,"NotSig"
"FBgn0261109",-0.184762772479199,3.11785645641698,1.06660619626427,0.322181654654721,0.542851478901089,"NotSig"
"FBgn0032214",-0.112854321826666,5.09265699781318,1.06635755541249,0.322232201883892,0.542851478901089,"NotSig"
"FBgn0036937",0.146026450991991,3.3611039399906,1.06568870817611,0.322380348133842,0.542851478901089,"NotSig"
"FBgn0040965",0.191938254529676,3.05463228378046,1.06548165006656,0.322426653339574,0.542851478901089,"NotSig"
"FBgn0263968",0.19380826220408,6.45005806611972,1.06531326415035,0.32245899335492,0.542851478901089,"NotSig"
"FBgn0030305",-0.172602238738151,3.97549220525575,1.06526860697481,0.322470307805809,0.542851478901089,"NotSig"
"FBgn0010786",-0.0797951801458281,6.63695051840022,1.06508480700889,0.322508741171681,0.542851478901089,"NotSig"
"FBgn0034849",-0.132400586575382,3.82824601745438,1.06477040570315,0.322579099861191,0.542851478901089,"NotSig"
"FBgn0028467",-0.0815139361621258,5.85607597047249,1.0645861689127,0.322617384997977,0.542851478901089,"NotSig"
"FBgn0051183",0.119529953156352,5.07755650010267,1.06406551244712,0.322731331321048,0.542851478901089,"NotSig"
"FBgn0001180",0.203895670005248,3.35573226081433,1.06406517668873,0.322734023330252,0.542851478901089,"NotSig"
"FBgn0267472",-0.175327720577123,4.12560353691396,1.06320673496056,0.32291942643105,0.542946583128798,"NotSig"
"FBgn0037814",0.122000494681337,4.46329715442285,1.06274418530513,0.323020096483554,0.542946583128798,"NotSig"
"FBgn0025629",-0.170914626538435,3.76417397445026,1.06271361521429,0.323027757714465,0.542946583128798,"NotSig"
"FBgn0053493",-0.463345768019296,3.86556234872131,1.06259884938049,0.323052889055738,0.542946583128798,"NotSig"
"FBgn0032034",-0.214289907379974,2.94627476070201,1.06220832791846,0.323140847005246,0.542983497959962,"NotSig"
"FBgn0260243",-0.0998207171289195,4.44688082968602,1.06189278944272,0.323206024634218,0.542983497959962,"NotSig"
"FBgn0050372",0.1317159874003,7.27478198500838,1.06046642878022,0.323516833697299,0.543140772989688,"NotSig"
"FBgn0053548",0.0979654495146711,8.39136866515164,1.06042894891728,0.323525030238464,0.543140772989688,"NotSig"
"FBgn0003149",0.12943935296775,8.90691000193871,1.06030731167986,0.323551642714131,0.543140772989688,"NotSig"
"FBgn0027589",-0.114690581397471,5.61958813655326,1.05988319476539,0.323644497017912,0.543140772989688,"NotSig"
"FBgn0030408",-0.267341634141257,2.3193890131607,1.05984653209756,0.323662928787809,0.543140772989688,"NotSig"
"FBgn0032772",-0.212709770460308,3.92120908798394,1.05935640095492,0.323761430179978,0.543140772989688,"NotSig"
"FBgn0038917",-0.218855331097048,2.3636312395653,1.05937898949406,0.323764629680645,0.543140772989688,"NotSig"
"FBgn0038747",-0.142869625755215,5.60843958195092,1.05905389583995,0.323826097471027,0.543140772989688,"NotSig"
"FBgn0035147",-0.203635482849564,5.87050513654675,1.05863288169157,0.323918335360839,0.543140772989688,"NotSig"
"FBgn0086895",-0.102998443444374,4.88203665407892,1.0582378735806,0.324005495731888,0.543140772989688,"NotSig"
"FBgn0259896",-0.27579077443828,2.66676348821155,1.05805808905547,0.324050974889452,0.543140772989688,"NotSig"
"FBgn0020392",0.134123020351273,4.17022241942826,1.05787041255751,0.324086896795393,0.543140772989688,"NotSig"
"FBgn0034647",0.164255266519064,3.28226431707648,1.05625529919087,0.324443278965424,0.54362799161197,"NotSig"
"FBgn0029893",-0.135511308088989,6.52228120255924,1.05559612886726,0.324584827731403,0.543755117116205,"NotSig"
"FBgn0038461",-0.124684684074315,4.19874590621828,1.05434104911564,0.324862113810084,0.544109536765869,"NotSig"
"FBgn0051200",-0.107651896098572,5.67143254659698,1.05383117255732,0.3249731303361,0.544185385528433,"NotSig"
"FBgn0036899",-0.218639236184557,3.65691364735236,1.05327224033352,0.325098473656829,0.544285189768429,"NotSig"
"FBgn0036818",-0.290541326572337,2.34364120069895,1.05213485285118,0.32535702652217,0.54460793016115,"NotSig"
"FBgn0037613",0.123317879758329,4.25385422159398,1.05143632703432,0.325502167362263,0.544672112645758,"NotSig"
"FBgn0263237",0.125350767156219,3.19190614256202,1.05086085207995,0.325631518802456,0.544672112645758,"NotSig"
"FBgn0000257",0.0958958520213977,5.038382499518,1.05082852481117,0.325635687133735,0.544672112645758,"NotSig"
"FBgn0005636",0.170140727534182,5.26828374110925,1.05018290520462,0.325778031609095,0.544672112645758,"NotSig"
"FBgn0051777",-0.417027433696879,3.19851800749849,1.05006237994542,0.325808279107919,0.544672112645758,"NotSig"
"FBgn0003011",0.130820546838253,4.53200083027014,1.04990946169964,0.325839147115287,0.544672112645758,"NotSig"
"FBgn0028663",0.147914757228649,6.34328717210997,1.04982961259578,0.325855897322677,0.544672112645758,"NotSig"
"FBgn0028647",0.115260590081789,5.12956332374476,1.04914833669229,0.326007009871291,0.544814702205171,"NotSig"
"FBgn0035344",0.197276737542234,5.08506869531965,1.04796814275136,0.32626821010429,0.5451411728463,"NotSig"
"FBgn0003598",0.157462874662821,5.5295666641524,1.04746257345731,0.326379743570626,0.545217493345685,"NotSig"
"FBgn0031413",-0.16623218011673,2.60945534963485,1.04640853090702,0.326620351792062,0.545509358984563,"NotSig"
"FBgn0024352",0.0861523543804015,5.55876819507981,1.04568042680241,0.32677492290224,0.545657439836153,"NotSig"
"FBgn0031149",0.0911803612474178,5.89713432193856,1.04522641126674,0.326875692867151,0.545715640501542,"NotSig"
"FBgn0037901",-0.1614978024295,3.32797738573109,1.04445154320573,0.327050928070808,0.545898111592382,"NotSig"
"FBgn0033738",0.0973524073773904,6.13376031592748,1.04387413287768,0.327176138429169,0.545942569931501,"NotSig"
"FBgn0032465",0.110826754287689,5.22702488231419,1.04372526599245,0.32720944945043,0.545942569931501,"NotSig"
"FBgn0000568",0.132210582361559,7.56821056451239,1.03978618902322,0.328086811976973,0.547296134668015,"NotSig"
"FBgn0035807",0.0707129989739327,6.40945403448372,1.03865980824101,0.328338391878499,0.547605468646675,"NotSig"
"FBgn0039099",-0.307793982115649,4.08692777759475,1.03767260336386,0.328560396687828,0.547865362372311,"NotSig"
"FBgn0040285",0.0723434027176285,6.45951526330989,1.03643598431445,0.328835883950501,0.548204589677553,"NotSig"
"FBgn0032395",0.137416202758766,5.55409901022247,1.03616652929755,0.328896267294167,0.548204589677553,"NotSig"
"FBgn0034583",-0.0840026407567522,8.05801716288483,1.03508114543358,0.329139497722539,0.54840423579079,"NotSig"
"FBgn0036340",-0.14995414049781,5.87934930393796,1.03482852830347,0.329196179798868,0.54840423579079,"NotSig"
"FBgn0031926",0.182076524688182,3.05210591429904,1.03447680272478,0.329279341169343,0.54840423579079,"NotSig"
"FBgn0002901",0.233676864763626,2.50155488051983,1.03448648342632,0.329281006898903,0.54840423579079,"NotSig"
"FBgn0030853",-0.110221244145899,7.14850456714157,1.03395130860979,0.329393010329181,0.548475721654493,"NotSig"
"FBgn0036144",-0.0877859549279191,7.71823912299118,1.03366885665047,0.329456427562241,0.548475721654493,"NotSig"
"FBgn0032077",0.147651520690756,3.17875964173426,1.03287845038217,0.329637465312445,0.54863321827308,"NotSig"
"FBgn0051849",-0.156837893890713,3.5030678083388,1.03266972526759,0.32968356817352,0.54863321827308,"NotSig"
"FBgn0034606",0.153396967716141,6.08401736938419,1.03221503905782,0.329783153408972,0.548671711642187,"NotSig"
"FBgn0038603",-0.123339831361678,6.59070742116082,1.03196560176784,0.329839244938177,0.548671711642187,"NotSig"
"FBgn0067783",0.133361697636034,4.06253393643731,1.03065973939796,0.330134697332317,0.549052864446415,"NotSig"
"FBgn0031321",-0.159600608472427,2.71880974155921,1.03029504877177,0.330221412709875,0.549086779639497,"NotSig"
"FBgn0037883",-0.252064704828483,2.55334819355281,1.02934422808894,0.330437211826059,0.549335276447378,"NotSig"
"FBgn0023510",0.161201769951277,7.34215419998279,1.0278897364015,0.330757904922059,0.549596022995533,"NotSig"
"FBgn0036896",0.123213489094324,7.1593690081847,1.02783528270457,0.330770204284016,0.549596022995533,"NotSig"
"FBgn0021979",-0.0710622543916282,8.68214629901372,1.02773341233824,0.330793209637244,0.549596022995533,"NotSig"
"FBgn0034999",-0.118024821859467,4.20012157813282,1.02636517601428,0.33110371330006,0.549946927533364,"NotSig"
"FBgn0036837",-0.0771099070272065,8.33093075129015,1.02621136342454,0.331137267031504,0.549946927533364,"NotSig"
"FBgn0011768",-0.158017787969779,5.36064726963977,1.02507270703155,0.331395131234641,0.550253163194185,"NotSig"
"FBgn0053056",0.0862903230630904,6.39857745187363,1.02480966961377,0.33145458688844,0.550253163194185,"NotSig"
"FBgn0035088",-0.0969643027397958,5.38995687115926,1.02302392432197,0.331859591171857,0.550815067223699,"NotSig"
"FBgn0038536",-0.190998494882984,3.23816484102801,1.02189549385313,0.332119209412918,0.551135485012938,"NotSig"
"FBgn0033170",-0.384738904717271,3.65619090569878,1.02158563882814,0.332188349704941,0.55113974893932,"NotSig"
"FBgn0032907",0.167407347162516,2.6570424033471,1.01953787012275,0.332658483292491,0.551717717986433,"NotSig"
"FBgn0051451",0.180831073329237,7.59675236832817,1.01891156905143,0.332794581557758,0.551717717986433,"NotSig"
"FBgn0032642",-0.173711477572261,4.94103806217626,1.01886266433204,0.332806225338045,0.551717717986433,"NotSig"
"FBgn0038471",-0.136881066936372,4.23197136452925,1.01842577228568,0.332906521063153,0.551717717986433,"NotSig"
"FBgn0033528",0.125124711354076,3.80721792804769,1.01841549998714,0.332909382165821,0.551717717986433,"NotSig"
"FBgn0038871",-0.113460559629196,4.16510652806427,1.01783847629693,0.333040467949013,0.551717717986433,"NotSig"
"FBgn0052407",0.100115572628739,4.99062961636796,1.01770632532854,0.333069860195904,0.551717717986433,"NotSig"
"FBgn0025454",0.33740963425722,4.88195778106371,1.01752497201324,0.333111335154949,0.551717717986433,"NotSig"
"FBgn0031643",0.0892589281550714,5.33486838638087,1.01741279190026,0.333136474479307,0.551717717986433,"NotSig"
"FBgn0035431",-0.357301025491603,2.20973258484936,1.0160149204522,0.333467587259715,0.552155630984635,"NotSig"
"FBgn0264503",0.152128374942879,6.52633057013411,1.01504999727716,0.333676156698105,0.552328612378307,"NotSig"
"FBgn0262619",-0.246860313822203,2.755312192314,1.01494743804752,0.333705486063086,0.552328612378307,"NotSig"
"FBgn0000394",-0.0894965457784372,5.31300439665282,1.01319284924156,0.334101460364774,0.5528734739876,"NotSig"
"FBgn0015075",-0.119864007258068,4.23521703008024,1.01266079913338,0.334224493183713,0.552966542579528,"NotSig"
"FBgn0030743",-0.125789140311198,5.53435921351793,1.00978620143963,0.334883325270351,0.553945864118528,"NotSig"
"FBgn0029976",0.0875208407651709,6.94850728865426,1.00858913357617,0.335158693393513,0.554290615782041,"NotSig"
"FBgn0263289",0.192361183090039,8.84184511730096,1.00722581895757,0.33547273980319,0.55469918370893,"NotSig"
"FBgn0034075",0.109004073811048,7.05709697853065,1.0067793972098,0.335575674393702,0.55475858792042,"NotSig"
"FBgn0021795",-0.19476370861047,5.9388874267412,1.00554156945179,0.33586133484887,0.555021146980925,"NotSig"
"FBgn0035253",-0.19798685034889,9.85216318028196,1.00551010334972,0.335868576684918,0.555021146980925,"NotSig"
"FBgn0010812",0.0967378439175418,5.27373984306811,1.00473406949366,0.336047980573888,0.555206791293399,"NotSig"
"FBgn0035833",0.104908382102255,6.27218369298643,1.0043379721461,0.336139406497656,0.555247036391479,"NotSig"
"FBgn0033159",0.171761028357077,7.90515707558767,1.00217835358937,0.336639192235853,0.555961674151333,"NotSig"
"FBgn0051481",0.167206923720426,3.82349524218482,0.999701330964324,0.337215494460567,0.556802369094342,"NotSig"
"FBgn0033457",-0.133588566966529,3.70652663893986,0.995992455338135,0.33807883467417,0.558063228074187,"NotSig"
"FBgn0013953",0.246178790804929,3.32450867513843,0.995846738895574,0.338113921007383,0.558063228074187,"NotSig"
"FBgn0020389",-0.0809323445914398,5.40588992777793,0.995274608018478,0.338244307373588,0.558136286388373,"NotSig"
"FBgn0025624",0.101460850650796,4.97169903558931,0.995067385364477,0.338293016680379,0.558136286388373,"NotSig"
"FBgn0000179",0.126373590802435,5.23784443467607,0.994060082859254,0.338527903944585,0.558412535715723,"NotSig"
"FBgn0028938",-0.263935801587461,2.40540551428471,0.993512205470653,0.338664708894035,0.558488713815077,"NotSig"
"FBgn0039877",0.142330003194406,4.1107138768108,0.993290425452088,0.33870900254445,0.558488713815077,"NotSig"
"FBgn0010380",-0.0985620068889748,7.3604076264415,0.992225424678428,0.338956598549027,0.558785678890361,"NotSig"
"FBgn0264695",0.166455132864595,12.0852596487324,0.991405413263926,0.339148556892267,0.558830358447692,"NotSig"
"FBgn0033668",-0.167595131687922,2.6047215655078,0.991057051270094,0.339237020285221,0.558830358447692,"NotSig"
"FBgn0260442",0.197464625513589,9.12910529836945,0.990849764007077,0.339278722499318,0.558830358447692,"NotSig"
"FBgn0029157",-0.161485955049384,6.39299141502769,0.99043986015068,0.339374804707752,0.558830358447692,"NotSig"
"FBgn0051632",0.19549951704574,2.77187223565224,0.990440402551613,0.339380365906321,0.558830358447692,"NotSig"
"FBgn0036622",-0.360447863987846,2.87949060715133,0.990387324521545,0.339392151291656,0.558830358447692,"NotSig"
"FBgn0030003",-0.111858223583194,4.27134097839046,0.99005329221171,0.339466545696076,0.558830358447692,"NotSig"
"FBgn0036273",-0.0878463019759073,5.20316748680142,0.989805812334351,0.339523698875697,0.558830358447692,"NotSig"
"FBgn0016041",0.10748604378683,6.19308577053277,0.989122614659763,0.339683801977771,0.558982746287808,"NotSig"
"FBgn0024909",-0.157330153511135,3.2608039462632,0.988036223961366,0.339942230855329,0.559228273187381,"NotSig"
"FBgn0003076",-0.131142156794431,7.69296679301737,0.987734630479501,0.340009817661268,0.559228273187381,"NotSig"
"FBgn0036932",-0.135923081782575,5.02995634669301,0.987618007609516,0.340037714006537,0.559228273187381,"NotSig"
"FBgn0034177",-0.126496172705402,3.34108589159788,0.987350338719567,0.340103195494439,0.559228273187381,"NotSig"
"FBgn0031606",-0.143878746336949,3.64154613374493,0.986568497162525,0.340286301650164,0.559418246894699,"NotSig"
"FBgn0039929",-0.0975177379347103,6.13850984791989,0.98596845235673,0.340425358601394,0.55953574426463,"NotSig"
"FBgn0023129",0.143058612728945,7.17250200980748,0.985348913094853,0.340571278046145,0.559664472200086,"NotSig"
"FBgn0028370",0.144862951383015,6.11199498322985,0.984533573655828,0.3407634852136,0.559850727303549,"NotSig"
"FBgn0037374",0.134002177258907,5.83970433006174,0.984294555352439,0.340819865395566,0.559850727303549,"NotSig"
"FBgn0029693",0.101337536944255,5.17399959727716,0.981875379302963,0.341391625227515,0.560678687811663,"NotSig"
"FBgn0086446",-0.151915785560954,5.16698313326729,0.980319811815784,0.341759492879975,0.561129476252468,"NotSig"
"FBgn0038034",-0.129479433171775,3.89045942905477,0.979960786330393,0.341845889813103,0.561129476252468,"NotSig"
"FBgn0000376",0.090721687751779,5.09312913901135,0.979856708043291,0.341869438122653,0.561129476252468,"NotSig"
"FBgn0285913",0.07591070429137,6.68088677550248,0.978647545392328,0.342155639715934,0.561487916988744,"NotSig"
"FBgn0004429",-1.68409720094249,4.36102492487716,0.977072842118597,0.342531237050771,0.561937043893576,"NotSig"
"FBgn0025633",-0.106196304117899,6.56128895460075,0.976901192410707,0.342570285101488,0.561937043893576,"NotSig"
"FBgn0034933",-0.146788727233607,3.83932801487588,0.97664506387484,0.342632950546536,0.561937043893576,"NotSig"
"FBgn0261794",0.096703509183204,10.2030596177491,0.975691223953064,0.342857993481299,0.562194756987853,"NotSig"
"FBgn0027490",-0.140366933334676,3.59965711619408,0.974344269612633,0.343180938020446,0.56261286848936,"NotSig"
"FBgn0001078",0.13561078162166,6.4970482226613,0.972947952595351,0.343511634710928,0.563043520841768,"NotSig"
"FBgn0037753",0.255447622233933,2.43165647429526,0.972120058711966,0.343717872666112,0.563270045091595,"NotSig"
"FBgn0025724",-0.0774349632796389,6.12897245334008,0.971420032279886,0.343876484203987,0.563418447006691,"NotSig"
"FBgn0264005",0.160593034896268,3.42985391778974,0.969731423965488,0.344283148779046,0.563936044153139,"NotSig"
"FBgn0034083",0.113763776220403,6.03848918700138,0.969529802202797,0.34432862703154,0.563936044153139,"NotSig"
"FBgn0033060",-0.135232914030408,3.69601109871401,0.968730377954019,0.344522240939169,0.564036588323548,"NotSig"
"FBgn0028855",-0.451742899759939,4.12297319541604,0.968709808975963,0.344526274568448,0.564036588323548,"NotSig"
"FBgn0052544",-0.099849132482083,6.17162476879836,0.967220770203915,0.344882121419518,0.56411932161433,"NotSig"
"FBgn0034644",0.122716779550583,8.75685567002298,0.967093704761569,0.344912601651705,0.56411932161433,"NotSig"
"FBgn0003206",0.0943681351210033,6.00981715256161,0.966919020542876,0.344954554209317,0.56411932161433,"NotSig"
"FBgn0004876",0.134647895600844,6.87346564757347,0.966785874302027,0.344986505453404,0.56411932161433,"NotSig"
"FBgn0038545",0.203197285302959,3.292488141999,0.966658781831018,0.345020182716547,0.56411932161433,"NotSig"
"FBgn0036920",-0.103567931364029,4.9288808251642,0.966381934579298,0.345083994973392,0.56411932161433,"NotSig"
"FBgn0032810",0.0951072072699393,5.57088922784216,0.966249693282369,0.345115309128483,0.56411932161433,"NotSig"
"FBgn0052425",-0.0787516286566831,7.15780945476752,0.966222036412481,0.345121918586373,0.56411932161433,"NotSig"
"FBgn0033529",-0.118053195437904,6.01546561973058,0.964442126895705,0.345549921560188,0.564707422147018,"NotSig"
"FBgn0022986",0.0817291473254448,6.01267687359888,0.963495624923533,0.345777828278893,0.564968352145443,"NotSig"
"FBgn0035636",-0.165450277111436,4.19799065090681,0.962800859090977,0.345946442711493,0.565132320285804,"NotSig"
